Gage No., Filename, Time, Stage(ft), Flow(cfs), Depth(ft), Width(ft), Midpt-Flow(cfs), Precip(ft/dy), ET(ft/dy), SFR-Runoff(cfs), UZF-Runoff(cfs), Conductance(ft/dy), HeadDiff(ft), HydGrad(ft)
2, H1.gg1, 03-Apr-2004,53.132008,124.613625,1.124131,88.261612,124.658913,0,0,0.001533,0,17579.03125,0.137997,1.379973
2, H1.gg1, 04-Apr-2004,53.135254,125.708817,1.127378,88.298737,125.762917,0,0,0.001451,0,17586.42578,0.164188,1.641884
2, H1.gg1, 05-Apr-2004,53.153614,129.757584,1.145737,88.506973,129.800323,0,0,0.001372,0,17627.90039,0.129768,1.297676
2, H1.gg1, 06-Apr-2004,53.13665,126.400055,1.128777,88.314705,126.447205,0,0,0.001307,0,17589.60742,0.143157,1.431571
2, H1.gg1, 07-Apr-2004,53.152351,129.903641,1.144472,88.492714,129.946945,0,0,0.001244,0,17625.06055,0.131248,1.312479
2, H1.gg1, 08-Apr-2004,53.114429,118.971764,1.106553,88.121735,119.023277,0,0,0.001187,0,17551.17188,0.156377,1.563769
2, H1.gg1, 09-Apr-2004,53.09309,114.729233,1.085214,87.973839,114.751221,0,0,0.00113,0,17521.71484,0.067823,0.678225
2, H1.gg1, 10-Apr-2004,53.081932,112.171494,1.074056,87.895447,112.192429,0,0,0.001062,0,17506.10156,0.064603,0.64603
2, H1.gg1, 11-Apr-2004,53.069336,109.303993,1.061457,87.80603,109.324699,0,0,0.000997,0,17488.29297,0.063879,0.638791
2, H1.gg1, 12-Apr-2004,53.049843,104.952049,1.041968,87.665779,104.972076,0,0,0.000937,0,17460.35938,0.061827,0.618266
2, H1.gg1, 13-Apr-2004,53.034962,101.665565,1.027087,87.557068,101.686401,0,0,0.000896,0,17438.70703,0.064294,0.642942
2, H1.gg1, 14-Apr-2004,53.019939,98.464493,1.01206,87.445824,98.485489,0,0,0.000855,0,17416.55273,0.064762,0.647619
2, H1.gg1, 15-Apr-2004,53.005714,95.470291,0.997839,87.339142,95.49057,0,0,0.000817,0,17395.30273,0.062648,0.62648
2, H1.gg1, 16-Apr-2004,52.997528,93.905754,0.989655,87.277122,93.926102,0,0,0.000782,0,17382.95117,0.062839,0.62839
2, H1.gg1, 17-Apr-2004,52.989243,92.016708,0.981369,87.213844,92.034843,0,0,0.00075,0,17370.34766,0.056131,0.561311
2, H1.gg1, 18-Apr-2004,52.980663,90.285645,0.97279,87.14782,90.304489,0,0,0.000723,0,17357.19727,0.058275,0.582751
2, H1.gg1, 19-Apr-2004,52.969631,88.115486,0.961754,87.06208,88.134529,0,0,0.000696,0,17340.12305,0.058903,0.589029
2, H1.gg1, 20-Apr-2004,52.954952,85.183441,0.947078,86.946686,85.201134,0,0,0.002396,0,17317.13867,0.057465,0.574653
2, H1.gg1, 21-Apr-2004,52.940079,82.168617,0.932204,86.828041,82.190376,0,0,0.000936,0,17293.50781,0.067682,0.676815
2, H1.gg1, 22-Apr-2004,52.923531,79.02034,0.915654,86.69397,79.043144,0,0,0.000871,0,17266.80664,0.070905,0.709046
2, H1.gg1, 23-Apr-2004,52.907169,75.92894,0.899293,86.559242,75.951317,0,0,0.000826,0,17239.97266,0.069646,0.696463
2, H1.gg1, 24-Apr-2004,52.873619,69.843079,0.865742,86.275826,69.873573,0,0,0.000786,0,17183.52344,0.094706,0.947064
2, H1.gg1, 25-Apr-2004,52.844048,64.657669,0.83617,86.017555,64.690361,0,0,0.000746,0,17132.08398,0.101652,1.016523
2, H1.gg1, 26-Apr-2004,52.812622,59.528847,0.804742,85.733765,59.565235,0,0,0.000708,0,17075.56055,0.113349,1.133493
2, H1.gg1, 27-Apr-2004,52.779247,54.195747,0.77137,85.42112,54.239357,0,0,0.000671,0,17013.29297,0.136057,1.360572
2, H1.gg1, 28-Apr-2004,52.755123,50.430328,0.747249,85.18734,50.476151,0,0,0.000634,0,16966.73047,0.143225,1.43225
2, H1.gg1, 29-Apr-2004,52.735695,47.688328,0.727818,84.993958,47.726997,0,0,0.000602,0,16928.21484,0.121262,1.212616
2, H1.gg1, 30-Apr-2004,52.71796,45.206219,0.710083,84.813286,45.239094,0,0,0.000575,0,16892.23047,0.103416,1.034155
2, H1.gg1, 01-May-2004,52.701401,42.95108,0.693526,84.640846,42.9828,0,0,0.000552,0,16857.88477,0.099987,0.999869
2, H1.gg1, 02-May-2004,52.68457,40.567829,0.676691,84.461624,40.611523,0,0,0.000532,0,16822.18945,0.137645,1.376446
2, H1.gg1, 03-May-2004,52.666367,38.260891,0.658491,84.263222,38.309547,0,0,0.000511,0,16782.67383,0.153507,1.535074
2, H1.gg1, 04-May-2004,52.657497,37.147762,0.649619,84.16468,37.195518,0,0,0.000492,0,16763.04883,0.150834,1.508339
2, H1.gg1, 05-May-2004,52.643982,35.489616,0.636105,84.012199,35.525822,0,0,0.000475,0,16732.67773,0.114723,1.14723
2, H1.gg1, 06-May-2004,52.631966,34.000069,0.62409,83.874115,34.033916,0,0,0.000461,0,16705.17578,0.107454,1.074541
2, H1.gg1, 07-May-2004,52.617699,32.261063,0.609825,83.706993,32.297882,0,0,0.000447,0,16671.89063,0.117031,1.170313
2, H1.gg1, 08-May-2004,52.604015,30.733784,0.596137,83.543228,30.768209,0,0,0.000434,0,16639.27344,0.109663,1.09663
2, H1.gg1, 09-May-2004,52.589642,29.201263,0.581761,83.367508,29.241041,0,0,0.000422,0,16604.27539,0.126856,1.268565
2, H1.gg1, 10-May-2004,52.576687,27.796236,0.568807,83.205734,27.830761,0,0,0.00041,0,16572.05469,0.11039,1.103901
2, H1.gg1, 11-May-2004,52.568756,26.819695,0.560882,83.105095,26.858583,0,0,0.000399,0,16552.00977,0.124392,1.243924
2, H1.gg1, 12-May-2004,52.561954,25.463722,0.554078,82.103996,25.501623,0,0,0.000388,0,16352.62109,0.122705,1.227048
2, H1.gg1, 13-May-2004,52.554291,23.852114,0.546414,80.811676,23.890596,0,0,0.000379,0,16095.23242,0.126561,1.26561
2, H1.gg1, 14-May-2004,52.54718,22.406214,0.539305,79.615128,22.444105,0,0,0.000369,0,15856.91504,0.126484,1.264838
2, H1.gg1, 15-May-2004,52.537781,20.57272,0.529905,78.036255,20.61986,0,0,0.00036,0,15542.45215,0.160374,1.603743
2, H1.gg1, 16-May-2004,52.529778,19.16016,0.521904,76.695488,19.202387,0,0,0.000351,0,15275.41016,0.146208,1.462076
2, H1.gg1, 17-May-2004,52.524189,18.23251,0.516317,75.760834,18.273767,0,0,0.000343,0,15089.25781,0.144624,1.446244
2, H1.gg1, 18-May-2004,52.517944,17.179934,0.51007,74.717583,17.225344,0,0,0.000336,0,14881.47168,0.161326,1.613255
2, H1.gg1, 19-May-2004,52.509293,15.84973,0.501414,73.274895,15.893114,0,0,0.000328,0,14594.13281,0.157177,1.571769
2, H1.gg1, 20-May-2004,52.505199,15.254324,0.497324,72.594421,15.292669,0,0,0.000321,0,14458.60449,0.140278,1.402781
2, H1.gg1, 21-May-2004,52.495693,13.899359,0.487817,71.015854,13.946752,0,0,0.000315,0,14144.19922,0.177086,1.770855
2, H1.gg1, 22-May-2004,52.486671,12.710751,0.478794,69.521461,12.76069,0,0,0.000308,0,13846.56445,0.190561,1.905614
2, H1.gg1, 23-May-2004,52.476223,11.454911,0.468345,67.795769,11.507568,0,0,0.000302,0,13502.85742,0.205999,2.05999
2, H1.gg1, 24-May-2004,52.466904,10.408907,0.459028,66.261497,10.463769,0,0,0.000295,0,13197.27734,0.219561,2.195608
2, H1.gg1, 25-May-2004,52.459641,9.616697,0.451767,65.068832,9.672921,0,0,0.00029,0,12959.7334,0.22911,2.291098
2, H1.gg1, 26-May-2004,52.44392,8.125712,0.436044,62.495449,8.181534,0,0,0.000284,0,12447.19531,0.236827,2.368265
2, H1.gg1, 27-May-2004,52.430141,6.970112,0.422263,60.250587,7.027422,0,0,0.000278,0,12000.08594,0.252173,2.521735
2, H1.gg1, 28-May-2004,52.411255,5.558963,0.403378,57.190742,5.629224,0,0,0.000273,0,11390.65918,0.325538,3.25538
2, H1.gg1, 29-May-2004,52.339958,1.889112,0.332082,45.825478,1.973172,0,0,0.000268,0,9127.041992,0.485899,4.858992
2, H1.gg1, 30-May-2004,52.30851,1.322026,0.300631,40.9151,1.40647,0,0,0.000263,0,8149.044922,0.54668,5.466797
2, H1.gg1, 31-May-2004,52.297176,1.099988,0.289301,39.163189,1.185984,0,0,0.000258,0,7800.117188,0.581593,5.815932
2, H1.gg1, 01-Jun-2004,52.232498,0.28847,0.224622,29.355642,0.349693,0,0,0.000253,0,5846.751953,0.552708,5.527077
2, H1.gg1, 02-Jun-2004,52.21664,0.194359,0.208762,27.006374,0.249056,0,0,0.000249,0,5378.849609,0.536848,5.368476
2, H1.gg1, 03-Jun-2004,52.216225,0.189034,0.208347,26.945124,0.243566,0,0,0.000245,0,5366.649902,0.536432,5.364319
2, H1.gg1, 04-Jun-2004,52.212681,0.171752,0.204806,26.424145,0.224875,0,0,0.000241,0,5262.886719,0.532891,5.328914
2, H1.gg1, 05-Jun-2004,52.317295,1.507088,0.309417,42.279938,1.605808,0,0,0.000237,0,8420.879883,0.618248,6.182477
2, H1.gg1, 06-Jun-2004,52.306644,1.274151,0.298768,40.626308,1.366329,0,0,0.000233,0,8091.526367,0.600816,6.008158
2, H1.gg1, 07-Jun-2004,52.302326,1.188761,0.294451,39.958385,1.282705,0,0,0.00023,0,7958.49707,0.622536,6.225365
2, H1.gg1, 08-Jun-2004,52.29129,0.963952,0.283415,38.256844,1.052297,0,0,0.000226,0,7619.602051,0.6115,6.115003
2, H1.gg1, 09-Jun-2004,52.279934,0.781254,0.272056,36.515099,0.864005,0,0,0.000222,0,7272.69873,0.600141,6.001409
2, H1.gg1, 10-Jun-2004,52.316269,1.598032,0.308391,42.120274,1.653913,0,0,0.003733,0,8389.078125,0.362584,3.625841
2, H1.gg1, 11-Jun-2004,52.327301,1.764671,0.319426,43.841381,1.844714,0,0,0.0008,0,8731.871094,0.485258,4.852584
2, H1.gg1, 12-Jun-2004,52.309212,1.339,0.301334,41.024033,1.415031,0,0,0.000753,0,8170.741211,0.492573,4.925732
2, H1.gg1, 13-Jun-2004,52.2911,0.995011,0.283224,38.22744,1.078122,0,0,0.000711,0,7613.745117,0.577448,5.774477
2, H1.gg1, 14-Jun-2004,52.305195,1.253693,0.29732,40.402157,1.345038,0,0,0.000673,0,8046.881836,0.600138,6.001384
2, H1.gg1, 15-Jun-2004,52.259308,0.545251,0.25143,33.378616,0.618073,0,0,0.000638,0,6648.006348,0.579515,5.795155
2, H1.gg1, 16-Jun-2004,52.010422,0,0,0.254577,0,0,0,0.000605,0,50.703968,0.330631,3.30631
2, H1.gg1, 17-Jun-2004,52.010006,0.000043,0.002131,0.21307,0.000021,0,0,0.000575,0,42.437088,0.330216,3.30216
2, H1.gg1, 18-Jun-2004,52.009987,0.000021,0.002109,0.210854,0.00001,0,0,0.000547,0,41.995747,0.330194,3.301938
2, H1.gg1, 19-Jun-2004,52.009964,0,0.002087,0.208687,0,0,0,0.000521,0,41.564133,0.330172,3.301721
2, H1.gg1, 20-Jun-2004,52.009941,0,0,0.206607,0,0,0,0.000497,0,41.149761,0.330151,3.301513
2, H1.gg1, 21-Jun-2004,52.009922,0,0,0.204626,0,0,0,0.000475,0,40.755322,0.330132,3.301315
2, H1.gg1, 22-Jun-2004,52.009533,0.000041,0.001658,0.165845,0.00002,0,0,0.000454,0,33.031303,0.329744,3.297437
2, H1.gg1, 23-Jun-2004,52.009518,0.000025,0.001643,0.16435,0.000013,0,0,0.000435,0,32.733494,0.329729,3.297288
2, H1.gg1, 24-Jun-2004,52.009506,0.000011,0.001629,0.1629,0.000006,0,0,0.000417,0,32.444805,0.329714,3.297143
2, H1.gg1, 25-Jun-2004,52.009491,0,0,0.161496,0,0,0,0.000401,0,32.165173,0.3297,3.297002
2, H1.gg1, 26-Jun-2004,52.009483,0,0,0.160137,0,0,0,0.000385,0,31.894512,0.329687,3.296866
2, H1.gg1, 27-Jun-2004,52.009464,0,0,0.158803,0,0,0,0.00037,0,31.628822,0.329673,3.296733
2, H1.gg1, 28-Jun-2004,52.009449,0,0,0.157505,0,0,0,0.000356,0,31.370266,0.32966,3.296603
2, H1.gg1, 29-Jun-2004,52.009094,0.00004,0.001216,0.121558,0.00002,0,0,0.000343,0,24.210581,0.329301,3.293008
2, H1.gg1, 30-Jun-2004,52.009083,0.00003,0.001206,0.120599,0.000015,0,0,0.000331,0,24.01964,0.329291,3.292912
2, H1.gg1, 01-Jul-2004,52.009071,0.000021,0.001197,0.119681,0.00001,0,0,0.000319,0,23.836857,0.329282,3.292821
2, H1.gg1, 02-Jul-2004,52.009064,0.000012,0.001188,0.118808,0.000006,0,0,0.000308,0,23.662922,0.329273,3.292733
2, H1.gg1, 03-Jul-2004,52.009056,0.000004,0.00118,0.11798,0.000002,0,0,0.000298,0,23.498108,0.329265,3.292651
2, H1.gg1, 04-Jul-2004,52.009048,0,0,0.117159,0,0,0,0.000288,0,23.334539,0.329257,3.292568
2, H1.gg1, 05-Jul-2004,52.009041,0,0,0.116371,0,0,0,0.000279,0,23.177488,0.329249,3.29249
2, H1.gg1, 06-Jul-2004,52.009029,0,0,0.115587,0,0,0,0.000271,0,23.021469,0.329241,3.292411
2, H1.gg1, 07-Jul-2004,52.009026,0,0,0.114848,0,0,0,0.000262,0,22.874218,0.329234,3.292337
2, H1.gg1, 08-Jul-2004,52.008854,0.000011,0.000978,0.097793,0.000006,0,0,0.000254,0,19.47744,0.329063,3.290632
2, H1.gg1, 09-Jul-2004,52.00885,0.000005,0.000972,0.097165,0.000002,0,0,0.000247,0,19.352352,0.329057,3.290569
2, H1.gg1, 10-Jul-2004,52.008842,0,0,0.096553,0,0,0,0.00024,0,19.230326,0.329051,3.290508
2, H1.gg1, 11-Jul-2004,52.008839,0,0,0.095962,0,0,0,0.000233,0,19.112774,0.329045,3.290449
2, H1.gg1, 12-Jul-2004,52.008831,0,0,0.095403,0,0,0,0.000226,0,19.001322,0.329039,3.290393
2, H1.gg1, 13-Jul-2004,52.008823,0,0,0.094845,0,0,0,0.00022,0,18.890234,0.329034,3.290337
2, H1.gg1, 14-Jul-2004,52.00882,0,0,0.094318,0,0,0,0.000214,0,18.785275,0.329028,3.290284
2, H1.gg1, 15-Jul-2004,52.008816,0,0,0.093815,0,0,0,0.000209,0,18.685011,0.329023,3.290234
2, H1.gg1, 16-Jul-2004,52.008808,0,0,0.093328,0,0,0,0.000204,0,18.588045,0.329019,3.290185
2, H1.gg1, 17-Jul-2004,52.008804,0,0,0.092843,0,0,0,0.000199,0,18.491596,0.329014,3.290137
2, H1.gg1, 18-Jul-2004,52.008801,0,0,0.092346,0,0,0,0.000194,0,18.392504,0.329009,3.290087
2, H1.gg1, 19-Jul-2004,52.008797,0,0,0.091882,0,0,0,0.00019,0,18.300177,0.329004,3.290041
2, H1.gg1, 20-Jul-2004,52.008789,0,0,0.091416,0,0,0,0.000185,0,18.20727,0.328999,3.289994
2, H1.gg1, 21-Jul-2004,52.008785,0,0,0.090971,0,0,0,0.000181,0,18.118679,0.328995,3.28995
2, H1.gg1, 22-Jul-2004,52.008781,0,0,0.090544,0,0,0,0.000177,0,18.03367,0.328991,3.289907
2, H1.gg1, 23-Jul-2004,52.008778,0,0,0.090132,0,0,0,0.000173,0,17.951609,0.328987,3.289865
2, H1.gg1, 24-Jul-2004,52.008774,0,0,0.089739,0,0,0,0.00017,0,17.873318,0.328983,3.289826
2, H1.gg1, 25-Jul-2004,52.00877,0,0,0.089355,0,0,0,0.000166,0,17.796783,0.328979,3.289788
2, H1.gg1, 26-Jul-2004,52.008766,0,0,0.088975,0,0,0,0.000163,0,17.721172,0.328975,3.28975
2, H1.gg1, 27-Jul-2004,52.008762,0,0,0.088605,0,0,0,0.00016,0,17.647499,0.328971,3.289713
2, H1.gg1, 28-Jul-2004,52.008759,0,0,0.088253,0,0,0,0.000157,0,17.577349,0.328968,3.289678
2, H1.gg1, 29-Jul-2004,52.008755,0,0,0.087914,0,0,0,0.000154,0,17.509754,0.328964,3.289644
2, H1.gg1, 30-Jul-2004,52.008751,0,0,0.087576,0,0,0,0.000151,0,17.442389,0.328961,3.28961
2, H1.gg1, 31-Jul-2004,52.008751,0,0,0.087252,0,0,0,0.000148,0,17.378044,0.328958,3.289578
2, H1.gg1, 01-Aug-2004,52.008457,0.000002,0.00058,0.057961,0.000001,0,0,0.000146,0,11.544,0.328665,3.286649
2, H1.gg1, 02-Aug-2004,52.008163,0.000072,0.000289,0.028882,0.000036,0,0,0.000144,0,5.75242,0.328374,3.283741
2, H1.gg1, 03-Aug-2004,52.008163,0.00007,0.000288,0.028784,0.000035,0,0,0.000141,0,5.732938,0.328373,3.283731
2, H1.gg1, 04-Aug-2004,52.008163,0.000068,0.000287,0.028691,0.000034,0,0,0.000139,0,5.714303,0.328372,3.283722
2, H1.gg1, 05-Aug-2004,52.00816,0.000066,0.000286,0.028599,0.000033,0,0,0.000137,0,5.696092,0.328371,3.283712
2, H1.gg1, 06-Aug-2004,52.00816,0.000064,0.000285,0.028509,0.000032,0,0,0.000135,0,5.678182,0.32837,3.283703
2, H1.gg1, 07-Aug-2004,52.00816,0.000063,0.000284,0.028424,0.000031,0,0,0.000133,0,5.661144,0.328369,3.283695
2, H1.gg1, 08-Aug-2004,52.00816,0.000061,0.000283,0.028339,0.00003,0,0,0.000131,0,5.644283,0.328369,3.283686
2, H1.gg1, 09-Aug-2004,52.00816,0.000059,0.000282,0.028242,0.00003,0,0,0.000129,0,5.6249,0.328368,3.283677
2, H1.gg1, 10-Aug-2004,52.00816,0.000058,0.000282,0.02816,0.000029,0,0,0.000127,0,5.608682,0.328367,3.283669
2, H1.gg1, 11-Aug-2004,52.00816,0.000056,0.000281,0.028081,0.000028,0,0,0.000126,0,5.592916,0.328366,3.283661
2, H1.gg1, 12-Aug-2004,52.00816,0.000055,0.00028,0.028004,0.000027,0,0,0.000124,0,5.577555,0.328365,3.283653
2, H1.gg1, 13-Aug-2004,52.008156,0.000053,0.000279,0.027924,0.000027,0,0,0.000122,0,5.561571,0.328364,3.283645
2, H1.gg1, 14-Aug-2004,52.008156,0.000052,0.000278,0.027839,0.000026,0,0,0.000121,0,5.544676,0.328364,3.283636
2, H1.gg1, 15-Aug-2004,52.008156,0.00005,0.000278,0.027769,0.000025,0,0,0.000119,0,5.530709,0.328363,3.283629
2, H1.gg1, 16-Aug-2004,52.008156,0.000049,0.000277,0.027702,0.000025,0,0,0.000118,0,5.517312,0.328362,3.283623
2, H1.gg1, 17-Aug-2004,52.008152,0.000048,0.000276,0.027623,0.000024,0,0,0.000116,0,5.501613,0.328361,3.283615
2, H1.gg1, 18-Aug-2004,52.008152,0.000047,0.000276,0.027558,0.000023,0,0,0.000115,0,5.488791,0.328361,3.283608
2, H1.gg1, 19-Aug-2004,52.008152,0.000045,0.000275,0.027455,0.000022,0,0,0.000113,0,5.468278,0.32836,3.283598
2, H1.gg1, 20-Aug-2004,52.008148,0.000043,0.000273,0.027348,0.000022,0,0,0.000111,0,5.446966,0.328359,3.283587
2, H1.gg1, 21-Aug-2004,52.008148,0.000042,0.000273,0.027272,0.000021,0,0,0.00011,0,5.431676,0.328358,3.28358
2, H1.gg1, 22-Aug-2004,52.008148,0.00004,0.000272,0.027156,0.00002,0,0,0.000107,0,5.408576,0.328357,3.283568
2, H1.gg1, 23-Aug-2004,52.008144,0.000038,0.00027,0.027049,0.000019,0,0,0.000105,0,5.387302,0.328356,3.283557
2, H1.gg1, 24-Aug-2004,52.008144,0.000037,0.00027,0.026952,0.000018,0,0,0.000104,0,5.368025,0.328355,3.283548
2, H1.gg1, 25-Aug-2004,52.008144,0.000035,0.000269,0.026853,0.000018,0,0,0.000102,0,5.348244,0.328354,3.283538
2, H1.gg1, 26-Aug-2004,52.008141,0.000033,0.000267,0.026739,0.000017,0,0,0.0001,0,5.325634,0.328353,3.283526
2, H1.gg1, 27-Aug-2004,52.008141,0.000032,0.000266,0.02664,0.000016,0,0,0.000098,0,5.305871,0.328352,3.283516
2, H1.gg1, 28-Aug-2004,52.008141,0.00003,0.000265,0.026523,0.000015,0,0,0.000096,0,5.282652,0.32835,3.283505
2, H1.gg1, 29-Aug-2004,52.008141,0.000028,0.000263,0.026337,0.000014,0,0,0.000093,0,5.245437,0.328349,3.283486
2, H1.gg1, 30-Aug-2004,52.008141,0.000025,0.000261,0.026139,0.000012,0,0,0.00009,0,5.206003,0.328347,3.283466
2, H1.gg1, 31-Aug-2004,52.008137,0.000022,0.00026,0.025959,0.000011,0,0,0.000087,0,5.170274,0.328345,3.283448
2, H1.gg1, 01-Sep-2004,52.008137,0.000021,0.000258,0.025842,0.00001,0,0,0.000085,0,5.14685,0.328344,3.283437
2, H1.gg1, 02-Sep-2004,52.008133,0.000019,0.000257,0.025695,0.000009,0,0,0.000083,0,5.117679,0.328342,3.283422
2, H1.gg1, 03-Sep-2004,52.008125,0.000018,0.000252,0.025246,0.000009,0,0,0.000081,0,5.028317,0.328338,3.283377
2, H1.gg1, 04-Sep-2004,52.008125,0.000017,0.000247,0.024694,0.000009,0,0,0.000079,0,4.918312,0.328332,3.283322
2, H1.gg1, 05-Sep-2004,52.008118,0.000017,0.000241,0.024054,0.000008,0,0,0.000077,0,4.790789,0.328326,3.283258
2, H1.gg1, 06-Sep-2004,52.008106,0.000016,0.00023,0.023034,0.000008,0,0,0.000073,0,4.587602,0.328316,3.283156
2, H1.gg1, 07-Sep-2004,52.008091,0.000015,0.000216,0.021602,0.000008,0,0,0.000069,0,4.302526,0.328301,3.283013
2, H1.gg1, 08-Sep-2004,52.008072,0.000014,0.000197,0.019705,0.000007,0,0,0.000063,0,3.924683,0.328282,3.282823
2, H1.gg1, 09-Sep-2004,52.008053,0.000012,0.000176,0.017646,0.000006,0,0,0.000056,0,3.514486,0.328262,3.282617
2, H1.gg1, 10-Sep-2004,52.008194,0,0,0.031571,0,0,0,0.00005,0,6.287968,0.328401,3.284009
2, H1.gg1, 11-Sep-2004,52.008171,0,0,0.029539,0,0,0,0.000047,0,5.883228,0.328381,3.283806
2, H1.gg1, 12-Sep-2004,52.00816,0,0,0.028016,0,0,0,0.000045,0,5.579884,0.328365,3.283654
2, H1.gg1, 13-Sep-2004,52.008144,0,0,0.026794,0,0,0,0.000043,0,5.336562,0.328353,3.283532
2, H1.gg1, 14-Sep-2004,52.008125,0,0,0.025432,0,0,0,0.000041,0,5.065209,0.32834,3.283396
2, H1.gg1, 15-Sep-2004,52.008121,0,0,0.02447,0,0,0,0.000039,0,4.873622,0.32833,3.283299
2, H1.gg1, 16-Sep-2004,52.008106,0,0,0.022915,0,0,0,0.000037,0,4.563947,0.328314,3.283144
2, H1.gg1, 17-Sep-2004,52.008087,0,0,0.021051,0,0,0,0.000034,0,4.192764,0.328296,3.282958
2, H1.gg1, 18-Sep-2004,52.008076,0,0,0.019998,0,0,0,0.000032,0,3.983036,0.328285,3.282852
2, H1.gg1, 19-Sep-2004,52.008068,0,0,0.019237,0,0,0,0.000031,0,3.831357,0.328278,3.282776
2, H1.gg1, 20-Sep-2004,52.008064,0,0,0.018691,0,0,0,0.00003,0,3.722728,0.328272,3.282722
2, H1.gg1, 21-Sep-2004,52.012024,0,0,0.414442,0,0,0,0.001007,0,82.544235,0.33223,3.322297
2, H1.gg1, 22-Sep-2004,52.008778,0,0,0.09016,0,0,0,0.000173,0,17.957045,0.328987,3.289868
2, H1.gg1, 23-Sep-2004,52.00877,0,0,0.089157,0,0,0,0.000164,0,17.757277,0.328977,3.289768
2, H1.gg1, 24-Sep-2004,52.008759,0,0,0.088127,0,0,0,0.000156,0,17.552298,0.328967,3.289665
2, H1.gg1, 25-Sep-2004,52.008747,0,0,0.087034,0,0,0,0.000147,0,17.334579,0.328956,3.289556
2, H1.gg1, 26-Sep-2004,52.008163,0.000068,0.000287,0.028676,0.000034,0,0,0.000139,0,5.711316,0.328372,3.28372
2, H1.gg1, 27-Sep-2004,52.00816,0.000061,0.000284,0.028355,0.000031,0,0,0.000132,0,5.647371,0.328369,3.283688
2, H1.gg1, 28-Sep-2004,52.00816,0.000055,0.00028,0.028006,0.000027,0,0,0.000124,0,5.57785,0.328365,3.283653
2, H1.gg1, 29-Sep-2004,52.008156,0.000049,0.000277,0.027699,0.000025,0,0,0.000118,0,5.516884,0.328362,3.283622
2, H1.gg1, 30-Sep-2004,52.008152,0.000044,0.000274,0.027388,0.000022,0,0,0.000112,0,5.454815,0.328359,3.283592
2, H1.gg1, 01-Oct-2004,52.008148,0.000039,0.000271,0.027112,0.00002,0,0,0.000107,0,5.399961,0.328356,3.283564
2, H1.gg1, 02-Oct-2004,52.008144,0.000035,0.000268,0.026837,0.000017,0,0,0.000102,0,5.345127,0.328354,3.283536
2, H1.gg1, 03-Oct-2004,52.008141,0.00003,0.000265,0.026534,0.000015,0,0,0.000096,0,5.284685,0.328351,3.283506
2, H1.gg1, 04-Oct-2004,52.008141,0.000026,0.000263,0.026253,0.000013,0,0,0.000092,0,5.228806,0.328348,3.283478
2, H1.gg1, 05-Oct-2004,52.008137,0.000023,0.00026,0.025995,0.000011,0,0,0.000087,0,5.177315,0.328345,3.283452
2, H1.gg1, 06-Oct-2004,52.008133,0.000019,0.000257,0.025724,0.00001,0,0,0.000083,0,5.123381,0.328342,3.283425
2, H1.gg1, 07-Oct-2004,52.008125,0.000017,0.000247,0.024717,0.000009,0,0,0.000079,0,4.922926,0.328332,3.283324
2, H1.gg1, 08-Oct-2004,52.00811,0.000016,0.000233,0.023317,0.000008,0,0,0.000074,0,4.64405,0.328318,3.283184
2, H1.gg1, 09-Oct-2004,52.008095,0.000015,0.000219,0.02192,0.000008,0,0,0.00007,0,4.365811,0.328304,3.283045
2, H1.gg1, 10-Oct-2004,52.00885,0.000006,0.000973,0.097307,0.000003,0,0,0.000248,0,19.380688,0.329058,3.290583
2, H1.gg1, 11-Oct-2004,52.008137,0.000024,0.000261,0.026096,0.000012,0,0,0.000089,0,5.197609,0.328346,3.283462
2, H1.gg1, 12-Oct-2004,52.008133,0.00002,0.000258,0.025774,0.00001,0,0,0.000084,0,5.133333,0.328343,3.28343
2, H1.gg1, 13-Oct-2004,52.008125,0.000017,0.000247,0.024748,0.000009,0,0,0.000079,0,4.929123,0.328333,3.283327
2, H1.gg1, 14-Oct-2004,52.008106,0.000016,0.000232,0.02317,0.000008,0,0,0.000074,0,4.614686,0.328317,3.28317
2, H1.gg1, 15-Oct-2004,52.008091,0.000015,0.000217,0.021695,0.000008,0,0,0.000069,0,4.321012,0.328302,3.283022
2, H1.gg1, 16-Oct-2004,52.00808,0.000014,0.000204,0.020359,0.000007,0,0,0.000065,0,4.054886,0.328289,3.282888
2, H1.gg1, 17-Oct-2004,52.008068,0.000014,0.000192,0.019188,0.000007,0,0,0.000061,0,3.821599,0.328277,3.282771
2, H1.gg1, 18-Oct-2004,52.350224,2.564405,0.342345,47.442226,2.675777,0,0,0.01779,0,9449.050781,0.67043,6.704305
2, H1.gg1, 19-Oct-2004,52.435173,7.274427,0.427298,61.069675,7.445355,0,0,0.007005,0,12163.22363,0.755384,7.553836
2, H1.gg1, 20-Oct-2004,52.492809,13.939106,0.484931,70.53743,14.140183,0,0,0.031535,0,14048.91211,0.813017,8.130165
2, H1.gg1, 21-Oct-2004,52.793201,57.752029,0.785325,85.553329,58.073338,0,0,0.059773,0,17039.625,1.085633,10.856326
2, H1.gg1, 22-Oct-2004,53.316929,177.717148,1.309054,90.243591,178.008804,0,0,0.015239,0,17973.7832,0.877056,8.770562
2, H1.gg1, 23-Oct-2004,53.171539,136.777863,1.163662,88.70755,137.035355,0,0,0.011498,0,17667.84961,0.784754,7.847545
